0,1,SPOKEN2WRITTEN,M1-A2-S0-B12-W0-F2-T2-X0-D1,Βρες το μονοπάτι με το γράμμα που εμφανίζεται
0,1,SPOKEN2WRITTEN,M1-A2-S0-B12-W0-F2-T2-X1-D1,Βρες το μονοπάτι με το γράμμα που εμφανίζεται
0,1,SPOKEN2WRITTEN,M1-A2-S0-B12-W0-F2-T2-X2-D1,Βρες το μονοπάτι με το γράμμα που εμφανίζεται
0,1,SPOKEN2WRITTEN,M1-A2-S0-B12-W0-F2-T2-X3-D1,Βρες το μονοπάτι με το γράμμα που εμφανίζεται
0,1,SPOKEN2WRITTEN,M1-A2-S0-B12-W4-F2-T2-X0-D1,Βρες το μονοπάτι με το γράμμα που εμφανίζεται
0,1,SPOKEN2WRITTEN,M1-A2-S0-B12-W4-F2-T2-X1-D1,Βρες το μονοπάτι με το γράμμα που εμφανίζεται
0,1,SPOKEN2WRITTEN,M1-A2-S0-B12-W4-F2-T2-X2-D1,Βρες το μονοπάτι με το γράμμα που εμφανίζεται
0,1,SPOKEN2WRITTEN,M1-A2-S0-B12-W4-F2-T2-X3-D1,Βρες το μονοπάτι με το γράμμα που εμφανίζεται
0,1,SPOKEN2WRITTEN,M1-A2-S0-B12-W9-F2-T2-X0-D1,Βρες το μονοπάτι με το γράμμα που εμφανίζεται
0,1,SPOKEN2WRITTEN,M1-A2-S0-B12-W9-F2-T2-X1-D1,Βρες το μονοπάτι με το γράμμα που εμφανίζεται
0,1,SPOKEN2WRITTEN,M1-A2-S0-B12-W9-F2-T2-X2-D1,Βρες το μονοπάτι με το γράμμα που εμφανίζεται
0,1,SPOKEN2WRITTEN,M1-A2-S0-B12-W9-F2-T2-X3-D1,Βρες το μονοπάτι με το γράμμα που εμφανίζεται
0,1,SPOKEN2WRITTEN,M1-A2-S0-B16-W0-F2-T2-X0-D1,Βρες το μονοπάτι με το γράμμα που εμφανίζεται
0,1,SPOKEN2WRITTEN,M1-A2-S0-B16-W0-F2-T2-X1-D1,Βρες το μονοπάτι με το γράμμα που εμφανίζεται
0,1,SPOKEN2WRITTEN,M1-A2-S0-B16-W0-F2-T2-X2-D1,Βρες το μονοπάτι με το γράμμα που εμφανίζεται
