0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W0-F0-T0-X0-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W0-F0-T0-X1-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W0-F0-T0-X2-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W0-F0-T0-X3-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W0-F0-T0-X0-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W0-F0-T0-X1-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W0-F0-T0-X2-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W0-F0-T0-X3-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W0-F0-T0-X0-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W0-F0-T0-X1-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W0-F0-T0-X2-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W0-F0-T0-X3-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W0-F0-T0-X0-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W0-F0-T0-X1-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W0-F0-T0-X2-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W0-F0-T0-X3-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W4-F0-T0-X0-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W4-F0-T0-X1-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W4-F0-T0-X2-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W4-F0-T0-X3-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W4-F0-T0-X0-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W4-F0-T0-X1-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W4-F0-T0-X2-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W4-F0-T0-X3-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W4-F0-T0-X0-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W4-F0-T0-X1-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W4-F0-T0-X2-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W4-F0-T0-X3-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W4-F0-T0-X0-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W4-F0-T0-X1-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W4-F0-T0-X2-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W4-F0-T0-X3-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W9-F0-T0-X0-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W9-F0-T0-X1-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W9-F0-T0-X2-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W9-F0-T0-X3-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W9-F0-T0-X0-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W9-F0-T0-X1-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W9-F0-T0-X2-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W9-F0-T0-X3-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W9-F0-T0-X0-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W9-F0-T0-X1-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W9-F0-T0-X2-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W9-F0-T0-X3-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W9-F0-T0-X0-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W9-F0-T0-X1-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W9-F0-T0-X2-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B12-W9-F0-T0-X3-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W0-F0-T0-X0-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W0-F0-T0-X1-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W0-F0-T0-X2-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W0-F0-T0-X3-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W0-F0-T0-X0-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W0-F0-T0-X1-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W0-F0-T0-X2-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W0-F0-T0-X3-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W0-F0-T0-X0-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W0-F0-T0-X1-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W0-F0-T0-X2-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W0-F0-T0-X3-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W0-F0-T0-X0-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W0-F0-T0-X1-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W0-F0-T0-X2-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W0-F0-T0-X3-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W4-F0-T0-X0-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W4-F0-T0-X1-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W4-F0-T0-X2-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W4-F0-T0-X3-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W4-F0-T0-X0-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W4-F0-T0-X1-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W4-F0-T0-X2-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W4-F0-T0-X3-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W4-F0-T0-X0-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W4-F0-T0-X1-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W4-F0-T0-X2-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W4-F0-T0-X3-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W4-F0-T0-X0-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W4-F0-T0-X1-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W4-F0-T0-X2-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W4-F0-T0-X3-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W9-F0-T0-X0-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W9-F0-T0-X1-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W9-F0-T0-X2-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W9-F0-T0-X3-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W9-F0-T0-X0-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W9-F0-T0-X1-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W9-F0-T0-X2-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W9-F0-T0-X3-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W9-F0-T0-X0-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W9-F0-T0-X1-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W9-F0-T0-X2-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W9-F0-T0-X3-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W9-F0-T0-X0-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W9-F0-T0-X1-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W9-F0-T0-X2-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B16-W9-F0-T0-X3-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W0-F0-T0-X0-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W0-F0-T0-X1-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W0-F0-T0-X2-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W0-F0-T0-X3-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W0-F0-T0-X0-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W0-F0-T0-X1-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W0-F0-T0-X2-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W0-F0-T0-X3-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W0-F0-T0-X0-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W0-F0-T0-X1-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W0-F0-T0-X2-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W0-F0-T0-X3-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W0-F0-T0-X0-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W0-F0-T0-X1-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W0-F0-T0-X2-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W0-F0-T0-X3-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W4-F0-T0-X0-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W4-F0-T0-X1-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W4-F0-T0-X2-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W4-F0-T0-X3-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W4-F0-T0-X0-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W4-F0-T0-X1-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W4-F0-T0-X2-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W4-F0-T0-X3-D1,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W4-F0-T0-X0-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W4-F0-T0-X1-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W4-F0-T0-X2-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W4-F0-T0-X3-D2,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W4-F0-T0-X0-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W4-F0-T0-X1-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W4-F0-T0-X2-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W4-F0-T0-X3-D3,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W9-F0-T0-X0-D0,Separate each sound of the word
0,3,WRITTEN2WRITTEN,M3-A0-S0-B20-W9-F0-T0-X1-D0,Separate each sound of the word
